Day ,Month,Year,Case type,No,Day,Month.1,Year.1,Day.1,Month.2,Year.2,Outcome,Day.2,Month.3,Year.3,(Enter free text),Audit Date,Registered,Date_Last_in_Court,Code/Year,Age of File,age_category
31,5,2024,RRC,1942,25,11,2019,4,12,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-11-25,2019-12-04,1942/2019,4.514808654524049,Over 3
31,5,2024,RRC,1521,12,9,2019,19,11,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-09-12,2019-11-19,1521/2019,4.717413773041199,Over 3
31,5,2024,RRC,1522,12,9,2019,19,11,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-09-12,2019-11-19,1522/2019,4.717413773041199,Over 3
31,5,2024,RRC,1523,12,9,2019,19,11,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-09-12,2019-11-19,1523/2019,4.717413773041199,Over 3
31,5,2024,RRC,1524,12,9,2019,14,2,2020,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-09-12,2020-02-14,1524/2019,4.717413773041199,Over 3
31,5,2024,RRC,1525,4,10,2019,9,1,2020,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-10-04,2020-01-09,1525/2019,4.657179818887451,Over 3
31,5,2024,RRC,1526,12,9,2019,11,11,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-09-12,2019-11-11,1526/2019,4.717413773041199,Over 3
31,5,2024,RRC,1530,12,9,2019,13,9,2019,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2019-09-12,2019-09-13,1530/2019,4.717413773041199,Over 3
31,5,2024,RRC,1531,11,9,2019,11,11,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-09-11,2019-11-11,1531/2019,4.720151680048187,Over 3
31,5,2024,RRC,1532,11,9,2019,18,9,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-09-11,2019-09-18,1532/2019,4.720151680048187,Over 3
31,5,2024,RRC,1533,12,9,2019,13,11,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-09-12,2019-11-13,1533/2019,4.717413773041199,Over 3
31,5,2024,RRC,1534,13,9,2019,13,9,2019,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2019-09-13,2019-09-13,1534/2019,4.71467586603421,Over 3
31,5,2024,RRC,1535,16,9,2019,19,11,2019,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2019-09-16,2019-11-19,1535/2019,4.706462145013244,Over 3
31,5,2024,RRC,1536,13,9,2019,27,11,2019,Active,,,,Recommended for dismissal,2024-05-31,2019-09-13,2019-11-27,1536/2019,4.71467586603421,Over 3
31,5,2024,RRC,1538,13,9,2019,12,11,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-09-13,2019-11-12,1538/2019,4.71467586603421,Over 3
31,5,2024,RRC,1539,13,9,2019,12,11,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-09-13,2019-11-12,1539/2019,4.71467586603421,Over 3
31,5,2024,RRC,1540,13,9,2019,13,11,2019,Active,,,,Recommended for dismissal,2024-05-31,2019-09-13,2019-11-13,1540/2019,4.71467586603421,Over 3
31,5,2024,RRC,1541,13,9,2019,6,12,2019,Active:No Activity,,,,Recommended for dismissal,2024-05-31,2019-09-13,2019-12-06,1541/2019,4.71467586603421,Over 3
31,5,2024,RRC,1542,13,9,2019,14,11,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-09-13,2019-11-14,1542/2019,4.71467586603421,Over 3
31,5,2024,RRC,1543,13,9,2019,13,11,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-09-13,2019-11-13,1543/2019,4.71467586603421,Over 3
31,5,2024,RRC,1544,13,9,2019,30,10,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-09-13,2019-10-30,1544/2019,4.71467586603421,Over 3
31,5,2024,RRC,1545,13,9,2019,23,9,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-09-13,2019-09-23,1545/2019,4.71467586603421,Over 3
31,5,2024,RRC,1546,13,9,2019,13,11,2019,Active,,,,Recommended for dismissal,2024-05-31,2019-09-13,2019-11-13,1546/2019,4.71467586603421,Over 3
31,5,2024,RRC,1547,13,9,2019,12,11,2019,Active,,,,Recommended for dismissal,2024-05-31,2019-09-13,2019-11-12,1547/2019,4.71467586603421,Over 3
31,5,2024,RRC,1548,13,9,2019,14,11,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-09-13,2019-11-14,1548/2019,4.71467586603421,Over 3
31,5,2024,RRC,1549A,13,9,2019,11,11,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-09-13,2019-11-11,1549A/2019,4.71467586603421,Over 3
31,5,2024,RRC,1549B,16,9,2019,14,11,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-09-16,2019-11-14,1549B/2019,4.706462145013244,Over 3
31,5,2024,RRC,1550,16,9,2019,16,3,2020,Active:Parties to take date at registry,,,,Recommended for dismissal,2024-05-31,2019-09-16,2020-03-16,1550/2019,4.706462145013244,Over 3
31,5,2024,RRC,1731,17,10,2019,25,10,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-10-17,2019-10-25,1731/2019,4.6215870277966005,Over 3
31,5,2024,RRC,1732,17,10,2019,30,10,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-10-17,2019-10-30,1732/2019,4.6215870277966005,Over 3
31,5,2024,RRC,1733,17,10,2019,27,1,2020,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-10-17,2020-01-27,1733/2019,4.6215870277966005,Over 3
31,5,2024,RRC,1734,17,10,2019,25,1,2020,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-10-17,2020-01-25,1734/2019,4.6215870277966005,Over 3
31,5,2024,RRC,1735,18,10,2019,13,1,2021,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-10-18,2021-01-13,1735/2019,4.618849120789612,Over 3
31,5,2024,RRC,1736,17,10,2019,11,12,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-10-17,2019-12-11,1736/2019,4.6215870277966005,Over 3
31,5,2024,RRC,1737,17,10,2019,28,10,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-10-17,2019-10-28,1737/2019,4.6215870277966005,Over 3
31,5,2024,RRC,1738,18,10,2019,30,12,2020,Active:Interparty hearingwithin 30 days,,,,Recommended for dismissal,2024-05-31,2019-10-18,2020-12-30,1738/2019,4.618849120789612,Over 3
31,5,2024,RRC,1739,17,10,2019,27,10,2021,Active,,,,Recommended for dismissal,2024-05-31,2019-10-17,2021-10-27,1739/2019,4.6215870277966005,Over 3
31,5,2024,RRC,1740,18,10,2019,28,1,2020,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-10-18,2020-01-28,1740/2019,4.618849120789612,Over 3
31,5,2024,RRC,1741,18,10,2019,20,6,2022,Active,,,,AWAITING HIGH COURT,2024-05-31,2019-10-18,2022-06-20,1741/2019,4.618849120789612,Over 3
31,5,2024,RRC,1742,18,10,2019,28,10,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-10-18,2019-10-28,1742/2019,4.618849120789612,Over 3
31,5,2024,RRC,1743,18,10,2019,28,10,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-10-18,2019-10-28,1743/2019,4.618849120789612,Over 3
31,5,2024,RRC,1744,18,10,2019,13,11,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-10-18,2019-11-13,1744/2019,4.618849120789612,Over 3
31,5,2024,RRC,1745,18,10,2019,4,2,2020,Active:Hg on 6/5/2020,,,,Recommended for dismissal,2024-05-31,2019-10-18,2020-02-04,1745/2019,4.618849120789612,Over 3
31,5,2024,RRC,1747,22,10,2019,5,2,2020,Active:Hg on 7/5/2020,,,,Recommended for dismissal,2024-05-31,2019-10-22,2020-02-05,1747/2019,4.6078974927616585,Over 3
31,5,2024,RRC,1748,22,10,2019,15,1,2020,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-10-22,2020-01-15,1748/2019,4.6078974927616585,Over 3
31,5,2024,RRC,1749,22,10,2019,29,10,2019,Active:No Activity,,,,Recommended for dismissal,2024-05-31,2019-10-22,2019-10-29,1749/2019,4.6078974927616585,Over 3
31,5,2024,RRC,1750,22,10,2019,29,10,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-10-22,2019-10-29,1750/2019,4.6078974927616585,Over 3
31,5,2024,RRC,1751,22,10,2019,5,2,2020,Active:Hg on 12/5/2020,,,,Recommended for dismissal,2024-05-31,2019-10-22,2020-02-05,1751/2019,4.6078974927616585,Over 3
31,5,2024,RRC,1752,22,10,2019,3,2,2020,Active:Hg on 5//5/2020,,,,Recommended for dismissal,2024-05-31,2019-10-22,2020-02-03,1752/2019,4.6078974927616585,Over 3
31,5,2024,RRC,1753,12,10,2019,29,10,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-10-12,2019-10-29,1753/2019,4.635276562831543,Over 3
31,5,2024,RRC,1754,22,10,2019,6,2,2020,Active:Hg on 28/5/2020,,,,Recommended for dismissal,2024-05-31,2019-10-22,2020-02-06,1754/2019,4.6078974927616585,Over 3
31,5,2024,RRC,1755,22,10,2019,9,12,2019,Active:Hg on 6/2/2020,,,,Recommended for dismissal,2024-05-31,2019-10-22,2019-12-09,1755/2019,4.6078974927616585,Over 3
31,5,2024,RRC,2003,5,12,2019,28,2,2020,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-12-05,2020-02-28,2003/2019,4.487429584454164,Over 3
31,5,2024,RRC,2002,5,12,2019,6,12,2019,Active:Hg on 27/5/2019,,,,Recommended for dismissal,2024-05-31,2019-12-05,2019-12-06,2002/2019,4.487429584454164,Over 3
31,5,2024,RRC,2001,6,12,2019,13,12,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-12-06,2019-12-13,2001/2019,4.4846916774471755,Over 3
31,5,2024,RRC,1999,6,12,2019,6,12,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-12-06,2019-12-06,1999/2019,4.4846916774471755,Over 3
31,5,2024,RRC,1998,5,12,2019,26,11,2020,Active:ADJOURNED,,,,Recommended for dismissal,2024-05-31,2019-12-05,2020-11-26,1998/2019,4.487429584454164,Over 3
31,5,2024,RRC,1997,5,12,2019,10,3,2020,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-12-05,2020-03-10,1997/2019,4.487429584454164,Over 3
31,5,2024,RRC,1996,5,12,2019,11,12,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-12-05,2019-12-11,1996/2019,4.487429584454164,Over 3
31,5,2024,RRC,1995,5,12,2019,8,1,2020,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-12-05,2020-01-08,1995/2019,4.487429584454164,Over 3
31,5,2024,RRC,1994,5,12,2019,3,3,2020,Active,,,,Recommended for dismissal,2024-05-31,2019-12-05,2020-03-03,1994/2019,4.487429584454164,Over 3
31,5,2024,RRC,1993,9,12,2019,16,12,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-12-09,2019-12-16,1993/2019,4.47647795642621,Over 3
31,5,2024,RRC,1992,5,12,2019,6,12,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-12-05,2019-12-06,1992/2019,4.487429584454164,Over 3
31,5,2024,RRC,1991,4,12,2019,9,3,2020,Active:Parties to take date at registry,,,,Recommended for dismissal,2024-05-31,2019-12-04,2020-03-09,1991/2019,4.490167491461152,Over 3
31,5,2024,RRC,1990,4,12,2019,27,2,2020,Active,,,,Recommended for dismissal,2024-05-31,2019-12-04,2020-02-27,1990/2019,4.490167491461152,Over 3
31,5,2024,RRC,1989,4,12,2019,27,1,2020,Active:Parties to take date at registry,,,,Recommended for dismissal,2024-05-31,2019-12-04,2020-01-27,1989/2019,4.490167491461152,Over 3
31,5,2024,RRC,1988,4,12,2019,13,12,2019,Active:No Activity,,,,Recommended for dismissal,2024-05-31,2019-12-04,2019-12-13,1988/2019,4.490167491461152,Over 3
31,5,2024,RRC,1987,4,12,2019,26,2,2020,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-12-04,2020-02-26,1987/2019,4.490167491461152,Over 3
31,5,2024,RRC,1986,3,12,2019,13,12,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-12-03,2019-12-13,1986/2019,4.492905398468141,Over 3
31,5,2024,RRC,1985,3,12,2019,11,12,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-12-03,2019-12-11,1985/2019,4.492905398468141,Over 3
31,5,2024,RRC,1984,3,12,2019,4,12,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-12-03,2019-12-04,1984/2019,4.492905398468141,Over 3
31,5,2024,RRC,1983,2,12,2019,11,12,2019,Active,,,,Recommended for dismissal,2024-05-31,2019-12-02,2019-12-11,1983/2019,4.495643305475129,Over 3
31,5,2024,RRC,1982,3,12,2019,4,12,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-12-03,2019-12-04,1982/2019,4.492905398468141,Over 3
31,5,2024,RRC,1981,2,12,2019,14,2,2020,Active:Hg on 14/5/2020,,,,Recommended for dismissal,2024-05-31,2019-12-02,2020-02-14,1981/2019,4.495643305475129,Over 3
31,5,2024,RRC,1980,2,12,2019,10,12,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-12-02,2019-12-10,1980/2019,4.495643305475129,Over 3
31,5,2024,RRC,1979,2,12,2019,29,1,2020,Active:Parties to take date at registry,,,,Recommended for dismissal,2024-05-31,2019-12-02,2020-01-29,1979/2019,4.495643305475129,Over 3
31,5,2024,RRC,1978,2,12,2019,3,12,2019,Active;Hg on 15/4/2020,,,,Recommended for dismissal,2024-05-31,2019-12-02,2019-12-03,1978/2019,4.495643305475129,Over 3
31,5,2024,RRC,1977,2,12,2019,16,3,2020,Active:Parties to take date at registry,,,,Recommended for dismissal,2024-05-31,2019-12-02,2020-03-16,1977/2019,4.495643305475129,Over 3
31,5,2024,RRC,1976,2,12,2019,10,12,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-12-02,2019-12-10,1976/2019,4.495643305475129,Over 3
31,5,2024,RRC,1975,2,12,2019,10,3,2021,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-12-02,2021-03-10,1975/2019,4.495643305475129,Over 3
31,5,2024,RRC,147,10,9,2008,23,10,2008,Closed,,,,Recommended for closure CTS,2024-05-31,2008-09-10,2008-10-23,147/2008,15.72106203412801,Over 3
31,5,2024,RRC,146,9,9,2008,15,8,2014,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2008-09-09,2014-08-15,146/2008,15.723799941134999,Over 3
31,5,2024,RRC,145,9,9,2008,20,8,2009,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2008-09-09,2009-08-20,145/2008,15.723799941134999,Over 3
31,5,2024,RRC,143,3,9,2008,25,9,2008,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2008-09-03,2008-09-25,143/2008,15.74022738317693,Over 3
31,5,2024,RRC,142,2,9,2008,5,9,2008,Active: Next date in court,,,,Recommended for dismissal,2024-05-31,2008-09-02,2008-09-05,142/2008,15.74296529018392,Over 3
31,5,2024,RRC,131,27,8,2008,25,9,2008,Closed,,,,Recommended for closure CTS,2024-05-31,2008-08-27,2008-09-25,131/2008,15.75939273222585,Over 3
31,5,2024,RRC,129,26,8,2008,22,9,2008,Active: Next date in court,,,,Recommended for dismissal,2024-05-31,2008-08-26,2008-09-22,129/2008,15.762130639232838,Over 3
31,5,2024,RRC,141,2,9,2008,3,12,2008,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2008-09-02,2008-12-03,141/2008,15.74296529018392,Over 3
31,5,2024,RRC,124,4,11,2008,27,11,2008,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2008-11-04,2008-11-27,124/2008,15.570477148743642,Over 3
31,5,2024,RRC,140,2,9,2008,5,11,2008,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2008-09-02,2008-11-05,140/2008,15.74296529018392,Over 3
31,5,2024,RRC,139,2,9,2008,29,10,2008,Active: Next date in court,,,,Recommended for dismissal,2024-05-31,2008-09-02,2008-10-29,139/2008,15.74296529018392,Over 3
31,5,2024,RRC,138,2,9,2008,16,9,2009,Active: Next date in court,,,,Recommended for dismissal,2024-05-31,2008-09-02,2009-09-16,138/2008,15.74296529018392,Over 3
31,5,2024,RRC,29,9,4,2008,27,8,2008,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2008-04-09,2008-08-27,29/2008,16.14269971320424,Over 3
31,5,2024,RRC,34,15,4,2008,14,7,2008,Active: Next date in court,,,,Recommended for dismissal,2024-05-31,2008-04-15,2008-07-14,34/2008,16.12627227116231,Over 3
31,5,2024,RRC,38,18,4,2008,15,5,2008,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2008-04-18,2008-05-15,38/2008,16.118058550141345,Over 3
31,5,2024,RRC,40,18,4,2008,15,5,2008,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2008-04-18,2008-05-15,40/2008,16.118058550141345,Over 3
31,5,2024,RRC,42,18,4,2008,21,2,2019,Closed,,,,Recommended for closure CTS,2024-05-31,2008-04-18,2019-02-21,42/2008,16.118058550141345,Over 3
31,5,2024,RRC,210,19,12,2008,17,2,2015,Closed,,,,Recommended for closure CTS,2024-05-31,2008-12-19,2015-02-17,210/2008,15.44727133342916,Over 3
31,5,2024,RRC,E001,27,1,2021,27,1,2022,Active,,,,Recommended for dismissal,2024-05-31,2021-01-27,2022-01-27,E001/2021,3.3402465485259794,Over 3
31,5,2024,RRC,E004,24,2,2021,6,4,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-02-24,2021-04-06,E004/2021,3.263585152330301,Over 3
31,5,2024,RRC,E005,25,2,2021,21,7,2021,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2021-02-25,2021-07-21,E005/2021,3.2608472453233124,Over 3
31,5,2024,RRC,E006,8,3,2021,23,9,2021,Active,,,,Recommended for dismissal,2024-05-31,2021-03-08,2021-09-23,E006/2021,3.230730268246439,Over 3
31,5,2024,RRC,E011,1,4,2021,24,4,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-04-01,2021-04-24,E011/2021,3.1650205000787146,Over 3
31,5,2024,RRC,E012,1,4,2021,26,4,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-04-01,2021-04-26,E012/2021,3.1650205000787146,Over 3
31,5,2024,RRC,E013,1,4,2021,24,4,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-04-01,2021-04-24,E013/2021,3.1650205000787146,Over 3
31,5,2024,RRC,E014,1,4,2021,9,9,2021,Active:Parties to take a date,,,,Recommended for dismissal,2024-05-31,2021-04-01,2021-09-09,E014/2021,3.1650205000787146,Over 3
31,5,2024,RRC,E015,9,4,2021,17,8,2021,Active:Parties to take a date,,,,Recommended for dismissal,2024-05-31,2021-04-09,2021-08-17,E015/2021,3.1431172440228066,Over 3
31,5,2024,RRC,E018,9,4,2021,28,7,2022,Active,,,,Recommended for dismissal,2024-05-31,2021-04-09,2022-07-28,E018/2021,3.1431172440228066,Over 3
31,5,2024,RRC,E021,9,4,2021,5,5,2021,Active:Hg on 27/4/2021,,,,Recommended for dismissal,2024-05-31,2021-04-09,2021-05-05,E021/2021,3.1431172440228066,Over 3
31,5,2024,RRC,E023,12,4,2021,27,4,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-04-12,2021-04-27,E023/2021,3.1349035230018414,Over 3
31,5,2024,RRC,E024,12,4,2021,27,4,2021,Active,,,,Recommended for dismissal,2024-05-31,2021-04-12,2021-04-27,E024/2021,3.1349035230018414,Over 3
31,5,2024,RRC,E025,12,4,2021,27,4,2021,Active,,,,Recommended for dismissal,2024-05-31,2021-04-12,2021-04-27,E025/2021,3.1349035230018414,Over 3
31,5,2024,RRC,E026,14,4,2021,19,4,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-04-14,2021-04-19,E026/2021,3.129427708987864,Over 3
31,5,2024,RRC,E028,20,4,2021,26,7,2021,Active,,,,Recommended for dismissal,2024-05-31,2021-04-20,2021-07-26,E028/2021,3.113000266945933,Over 3
31,5,2024,RRC,E029,16,4,2021,24,4,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-04-16,2021-04-24,E029/2021,3.1239518949738874,Over 3
31,5,2024,RRC,E030,15,4,2021,20,4,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-04-15,2021-04-20,E030/2021,3.1266898019808758,Over 3
31,5,2024,RRC,E031,15,4,2021,2,12,2021,Active:Hg on 20/4/2021,,,,Recommended for dismissal,2024-05-31,2021-04-15,2021-12-02,E031/2021,3.1266898019808758,Over 3
31,5,2024,RRC,E032,16,4,2021,17,4,2021,Active:Hg on 17/4/2021,,,,Recommended for dismissal,2024-05-31,2021-04-16,2021-04-17,E032/2021,3.1239518949738874,Over 3
31,5,2024,RRC,E034,15,4,2021,17,8,2022,Active:Parties to take a date,,,,Recommended for dismissal,2024-05-31,2021-04-15,2022-08-17,E034/2021,3.1266898019808758,Over 3
31,5,2024,RRC,E036,19,4,2021,15,6,2021,Active:Interparty hearingwithin 60 Days,,,,Recommended for dismissal,2024-05-31,2021-04-19,2021-06-15,E036/2021,3.1157381739529217,Over 3
31,5,2024,RRC,E037,16,4,2021,15,12,2021,Active,,,,Recommended for dismissal,2024-05-31,2021-04-16,2021-12-15,E037/2021,3.1239518949738874,Over 3
31,5,2024,RRC,E038,21,4,2021,22,4,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-04-21,2021-04-22,E038/2021,3.1102623599389445,Over 3
31,5,2024,RRC,175,25,2,2021,14,10,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-02-25,2021-10-14,175/2021,3.2608472453233124,Over 3
31,5,2024,RRC,160,19,2,2021,23,3,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-02-19,2021-03-23,160/2021,3.2772746873652436,Over 3
31,5,2024,RRC,158,15,2,2021,23,3,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-02-15,2021-03-23,158/2021,3.2882263153931977,Over 3
31,5,2024,RRC,157,15,2,2021,23,3,2021,Active,,,,Recommended for dismissal,2024-05-31,2021-02-15,2021-03-23,157/2021,3.2882263153931977,Over 3
31,5,2024,RRC,156,15,2,2021,23,3,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-02-15,2021-03-23,156/2021,3.2882263153931977,Over 3
31,5,2024,RRC,155,15,2,2021,6,4,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-02-15,2021-04-06,155/2021,3.2882263153931977,Over 3
31,5,2024,RRC,154,15,2,2021,23,3,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-02-15,2021-03-23,154/2021,3.2882263153931977,Over 3
31,5,2024,RRC,153,18,2,2021,22,3,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-02-18,2021-03-22,153/2021,3.280012594372232,Over 3
31,5,2024,RRC,152,18,2,2021,2,2,2022,Active,,,,Recommended for dismissal,2024-05-31,2021-02-18,2022-02-02,152/2021,3.280012594372232,Over 3
31,5,2024,RRC,151,18,2,2021,22,3,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-02-18,2021-03-22,151/2021,3.280012594372232,Over 3
31,5,2024,RRC,150,18,2,2021,22,4,2021,Active,,,,Recommended for dismissal,2024-05-31,2021-02-18,2021-04-22,150/2021,3.280012594372232,Over 3
31,5,2024,RRC,149,17,2,2021,22,3,2021,Active,,,,Recommended for dismissal,2024-05-31,2021-02-17,2021-03-22,149/2021,3.2827505013792204,Over 3
31,5,2024,RRC,147,17,2,2021,20,3,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-02-17,2021-03-20,147/2021,3.2827505013792204,Over 3
31,5,2024,RRC,146,17,2,2021,19,8,2021,Active:Interparty hearingwithin 60 Days,,,,Recommended for dismissal,2024-05-31,2021-02-17,2021-08-19,146/2021,3.2827505013792204,Over 3
31,5,2024,RRC,145,16,2,2021,20,3,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-02-16,2021-03-20,145/2021,3.2854884083862093,Over 3
31,5,2024,RRC,144,16,2,2021,17,11,2021,Active:Hg on 5/1/2022,,,,Recommended for dismissal,2024-05-31,2021-02-16,2021-11-17,144/2021,3.2854884083862093,Over 3
31,5,2024,RRC,143,16,2,2021,24,2,2021,Active:Hg on 26/5/2021,,,,Recommended for dismissal,2024-05-31,2021-02-16,2021-02-24,143/2021,3.2854884083862093,Over 3
31,5,2024,RRC,142,15,2,2021,15,2,2021,Active;Hg on 25/5/2021,,,,Recommended for dismissal,2024-05-31,2021-02-15,2021-02-15,142/2021,3.2882263153931977,Over 3
31,5,2024,RRC,138,12,2,2021,11,3,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-02-12,2021-03-11,138/2021,3.2964400364141633,Over 3
31,5,2024,RRC,135,11,2,2021,12,2,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-02-11,2021-02-12,135/2021,3.2991779434211517,Over 3
31,5,2024,RRC,130,11,2,2021,17,8,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-02-11,2021-08-17,130/2021,3.2991779434211517,Over 3
31,5,2024,RRC,131,10,2,2021,17,3,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-02-10,2021-03-17,131/2021,3.30191585042814,Over 3
31,5,2024,RRC,132,11,2,2021,13,10,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-02-11,2021-10-13,132/2021,3.2991779434211517,Over 3
31,5,2024,RRC,133,11,2,2021,12,2,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-02-11,2021-02-12,133/2021,3.2991779434211517,Over 3
31,5,2024,RRC,134,11,2,2021,22,2,2022,Active:ADJOURNED,,,,Recommended for dismissal,2024-05-31,2021-02-11,2022-02-22,134/2021,3.2991779434211517,Over 3
31,5,2024,RRC,101,5,2,2021,13,3,2021,Active:Hg on 9/6/2021,,,,Recommended for dismissal,2024-05-31,2021-02-05,2021-03-13,101/2021,3.3156053854630825,Over 3
31,5,2024,RRC,108,5,2,2021,13,3,2021,Active:Hg on 10/6/2021,,,,Recommended for dismissal,2024-05-31,2021-02-05,2021-03-13,108/2021,3.3156053854630825,Over 3
31,5,2024,RRC,109,5,2,2021,30,8,2021,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2021-02-05,2021-08-30,109/2021,3.3156053854630825,Over 3
