Day ,Month,Year,Case type,No,Day,Month.1,Year.1,Day.1,Month.2,Year.2,Outcome,Day.2,Month.3,Year.3,(Enter free text),Audit Date,Registered,Date_Last_in_Court,Code/Year,Age of File,age_category
31,5,2024,RRC,E238,6,2,2024,7,2,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-02-06,2024-02-07,E238/2024,0.3148593058036784,Less than 1 year
31,5,2024,RRC,E237,6,2,2024,7,2,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-02-06,2024-02-07,E237/2024,0.3148593058036784,Less than 1 year
31,5,2024,RRC,E236,6,2,2024,7,2,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-02-06,2024-02-07,E236/2024,0.3148593058036784,Less than 1 year
31,5,2024,RRC,E250,8,2,2024,8,2,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-02-08,2024-02-08,E250/2024,0.30938349178970137,Less than 1 year
31,5,2024,RRC,E251,7,2,2024,9,2,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-02-07,2024-02-09,E251/2024,0.3121213987966899,Less than 1 year
31,5,2024,RRC,E258,8,2,2024,12,2,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-02-08,2024-02-12,E258/2024,0.30938349178970137,Less than 1 year
31,5,2024,RRC,E256,8,2,2024,12,2,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-02-08,2024-02-12,E256/2024,0.30938349178970137,Less than 1 year
31,5,2024,RRC,E255,8,2,2024,12,2,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-02-08,2024-02-12,E255/2024,0.30938349178970137,Less than 1 year
31,5,2024,RRC,E254,8,2,2024,13,2,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-02-08,2024-02-13,E254/2024,0.30938349178970137,Less than 1 year
31,5,2024,RRC,E260,8,2,2024,19,2,2024,Active: Plaintiff to take date  at registry within 60 days,,,,Needs next date,2024-05-31,2024-02-08,2024-02-19,E260/2024,0.30938349178970137,Less than 1 year
31,5,2024,RRC,E264,8,2,2024,12,2,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-02-08,2024-02-12,E264/2024,0.30938349178970137,Less than 1 year
31,5,2024,RRC,E259,8,2,2024,9,2,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-02-08,2024-02-09,E259/2024,0.30938349178970137,Less than 1 year
31,5,2024,RRC,E265,9,2,2024,13,2,2024,Active,,,,Needs next date,2024-05-31,2024-02-09,2024-02-13,E265/2024,0.30664558478271287,Less than 1 year
31,5,2024,RRC,E266,9,2,2024,11,4,2024,Active,,,,Needs next date,2024-05-31,2024-02-09,2024-04-11,E266/2024,0.30664558478271287,Less than 1 year
31,5,2024,RRC,E267,9,2,2024,12,2,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-02-09,2024-02-12,E267/2024,0.30664558478271287,Less than 1 year
31,5,2024,RRC,E268,9,2,2024,9,2,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-02-09,2024-02-09,E268/2024,0.30664558478271287,Less than 1 year
31,5,2024,RRC,E770,8,5,2024,9,5,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-05-08,2024-05-09,E770/2024,0.06297186116073568,Less than 1 year
31,5,2024,RRC,E400,29,2,2024,1,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-02-29,2024-03-01,E400/2024,0.2518874446429427,Less than 1 year
31,5,2024,RRC,E407,1,3,2024,4,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-01,2024-03-04,E407/2024,0.24914953763595418,Less than 1 year
31,5,2024,RRC,E795,15,5,2024,16,5,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-05-15,2024-05-16,E795/2024,0.043806512111816125,Less than 1 year
31,5,2024,RRC,E406,1,3,2024,1,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-01,2024-03-01,E406/2024,0.24914953763595418,Less than 1 year
31,5,2024,RRC,E794,15,5,2024,16,5,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-05-15,2024-05-16,E794/2024,0.043806512111816125,Less than 1 year
31,5,2024,RRC,E405,1,3,2024,1,3,2024,Active:Interparty hearing,6,6,2024,,2024-05-31,2024-03-01,2024-03-01,E405/2024,0.24914953763595418,Less than 1 year
31,5,2024,RRC,E790,13,5,2024,14,5,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-05-13,2024-05-14,E790/2024,0.049282326125793134,Less than 1 year
31,5,2024,RRC,E417,5,3,2024,2,5,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-05,2024-05-02,E417/2024,0.23819790960800016,Less than 1 year
31,5,2024,RRC,E789,9,5,2024,14,5,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-05-09,2024-05-14,E789/2024,0.06023395415374717,Less than 1 year
31,5,2024,RRC,E416,3,3,2024,5,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-03,2024-03-05,E416/2024,0.24367372362197717,Less than 1 year
31,5,2024,RRC,E414,1,3,2024,20,3,2024,Active,,,,Needs next date,2024-05-31,2024-03-01,2024-03-20,E414/2024,0.24914953763595418,Less than 1 year
31,5,2024,RRC,E786,9,5,2024,14,5,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-05-09,2024-05-14,E786/2024,0.06023395415374717,Less than 1 year
31,5,2024,RRC,E780,9,5,2024,9,5,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-05-09,2024-05-09,E780/2024,0.06023395415374717,Less than 1 year
31,5,2024,RRC,E443,6,3,2024,7,3,2024,Active:Parties to file docs,,,,Needs next date,2024-05-31,2024-03-06,2024-03-07,E443/2024,0.23546000260101166,Less than 1 year
31,5,2024,RRC,E781,9,3,2024,14,5,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-09,2024-05-14,E781/2024,0.22724628158004612,Less than 1 year
31,5,2024,RRC,E442,7,3,2024,8,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-07,2024-03-08,E442/2024,0.23272209559402315,Less than 1 year
31,5,2024,RRC,E782,9,5,2024,9,5,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-05-09,2024-05-09,E782/2024,0.06023395415374717,Less than 1 year
31,5,2024,RRC,E441,7,3,2024,8,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-07,2024-03-08,E441/2024,0.23272209559402315,Less than 1 year
31,5,2024,RRC,E785,17,5,2024,20,5,2024,Active:Parties to file docs,,,,Needs next date,2024-05-31,2024-05-17,2024-05-20,E785/2024,0.03833069809783911,Less than 1 year
31,5,2024,RRC,E438,7,3,2024,8,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-07,2024-03-08,E438/2024,0.23272209559402315,Less than 1 year
31,5,2024,RRC,E778,9,5,2024,9,5,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-05-09,2024-05-09,E778/2024,0.06023395415374717,Less than 1 year
31,5,2024,RRC,E436,7,3,2024,8,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-07,2024-03-08,E436/2024,0.23272209559402315,Less than 1 year
31,5,2024,RRC,E777,9,5,2024,9,5,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-05-09,2024-05-09,E777/2024,0.06023395415374717,Less than 1 year
31,5,2024,RRC,E435,6,3,2024,9,4,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-06,2024-04-09,E435/2024,0.23546000260101166,Less than 1 year
31,5,2024,RRC,E776,8,5,2024,9,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-08,2024-05-09,E776/2024,0.06297186116073568,Less than 1 year
31,5,2024,RRC,E433,6,3,2024,7,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-06,2024-03-07,E433/2024,0.23546000260101166,Less than 1 year
31,5,2024,RRC,E773,8,5,2024,9,5,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-05-08,2024-05-09,E773/2024,0.06297186116073568,Less than 1 year
31,5,2024,RRC,E471,13,3,2024,14,3,2024,Active:Interparty hearing,2,7,2024,Active,2024-05-31,2024-03-13,2024-03-14,E471/2024,0.2162946535520921,Less than 1 year
31,5,2024,RRC,E772,8,5,2024,9,5,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-05-08,2024-05-09,E772/2024,0.06297186116073568,Less than 1 year
31,5,2024,RRC,E458,8,3,2024,8,4,2024,Active: Plaintiff to take date  at registry within 60 days,,,,Needs next date,2024-05-31,2024-03-08,2024-04-08,E458/2024,0.22998418858703465,Less than 1 year
31,5,2024,RRC,E469,12,3,2024,14,3,2024,Active:Parties to file docs,,,,Needs next date,2024-05-31,2024-03-12,2024-03-14,E469/2024,0.2190325605590806,Less than 1 year
31,5,2024,RRC,E457,11,3,2024,4,4,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-11,2024-04-04,E457/2024,0.2217704675660691,Less than 1 year
31,5,2024,RRC,E468,12,3,2024,21,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-12,2024-03-21,E468/2024,0.2190325605590806,Less than 1 year
31,5,2024,RRC,E455,7,3,2024,14,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-07,2024-03-14,E455/2024,0.23272209559402315,Less than 1 year
31,5,2024,RRC,E467,18,3,2024,27,3,2024,Active:Parties to file docs,,,,Needs next date,2024-05-31,2024-03-18,2024-03-27,E467/2024,0.20260511851714957,Less than 1 year
31,5,2024,RRC,E447,7,3,2024,11,3,2024,Active:Parties to file docs,,,,Needs next date,2024-05-31,2024-03-07,2024-03-11,E447/2024,0.23272209559402315,Less than 1 year
31,5,2024,RRC,E466,12,3,2024,20,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-12,2024-03-20,E466/2024,0.2190325605590806,Less than 1 year
31,5,2024,RRC,E445,7,3,2024,8,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-07,2024-03-08,E445/2024,0.23272209559402315,Less than 1 year
31,5,2024,RRC,E465,12,3,2024,13,5,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-12,2024-05-13,E465/2024,0.2190325605590806,Less than 1 year
31,5,2024,RRC,E499,19,3,2024,20,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-19,2024-03-20,E499/2024,0.19986721151016104,Less than 1 year
31,5,2024,RRC,E469,11,3,2024,19,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-11,2024-03-19,E469/2024,0.2217704675660691,Less than 1 year
31,5,2024,RRC,E498,19,3,2024,20,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-19,2024-03-20,E498/2024,0.19986721151016104,Less than 1 year
31,5,2024,RRC,E463,11,3,2024,14,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-11,2024-03-14,E463/2024,0.2217704675660691,Less than 1 year
31,5,2024,RRC,E493,21,3,2024,,,,Active:No Activity,,,,Needs next date,2024-05-31,2024-03-21,,E493/2024,0.19439139749618403,Less than 1 year
31,5,2024,RRC,E462,11,3,2024,14,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-11,2024-03-14,E462/2024,0.2217704675660691,Less than 1 year
31,5,2024,RRC,E494,18,3,2024,8,4,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-18,2024-04-08,E494/2024,0.20260511851714957,Less than 1 year
31,5,2024,RRC,E460,11,3,2024,11,3,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-03-11,2024-03-11,E460/2024,0.2217704675660691,Less than 1 year
31,5,2024,RRC,E492,18,3,2024,18,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-18,2024-03-18,E492/2024,0.20260511851714957,Less than 1 year
31,5,2024,RRC,E480,18,3,2024,18,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-18,2024-03-18,E480/2024,0.20260511851714957,Less than 1 year
31,5,2024,RRC,E478,18,3,2024,18,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-18,2024-03-18,E478/2024,0.20260511851714957,Less than 1 year
31,5,2024,RRC,E487,15,3,2024,18,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-15,2024-03-18,E487/2024,0.2108188395381151,Less than 1 year
31,5,2024,RRC,E476,13,3,2024,28,3,2024,Active,,,,Needs next date,2024-05-31,2024-03-13,2024-03-28,E476/2024,0.2162946535520921,Less than 1 year
31,5,2024,RRC,E485,14,3,2024,18,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-14,2024-03-18,E485/2024,0.2135567465451036,Less than 1 year
31,5,2024,RRC,E483,18,3,2024,18,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-18,2024-03-18,E483/2024,0.20260511851714957,Less than 1 year
31,5,2024,RRC,E474,12,3,2024,14,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-03-12,2024-03-14,E474/2024,0.2190325605590806,Less than 1 year
31,5,2024,RRC,E093,16,6,2023,3,10,2023,Decreed(Consolidated with E845 OF 2023,,,,Needs next date,2024-05-31,2023-06-16,2023-10-03,E093/2023,0.9582674524459777,Less than 1 year
31,5,2024,RRC,E1704,16,11,2023,16,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-16,2023-11-16,E1704/2023,0.539367680376736,Less than 1 year
31,5,2024,RRC,E1706,15,11,2023,16,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-15,2023-11-16,E1706/2023,0.5421055873837245,Less than 1 year
31,5,2024,RRC,E1725,20,11,2023,21,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-20,2023-11-21,E1725/2023,0.528416052348782,Less than 1 year
31,5,2024,RRC,E1726,20,11,2023,14,2,2024,Dismissed,,,,Closed,2024-05-31,2023-11-20,2024-02-14,E1726/2023,0.528416052348782,Less than 1 year
31,5,2024,RRC,E1727,20,10,2023,14,2,2024,Dismissed,,,,Closed,2024-05-31,2023-10-20,2024-02-14,E1727/2023,0.6132911695654257,Less than 1 year
31,5,2024,RRC,E1729,20,11,2023,21,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-20,2023-11-21,E1729/2023,0.528416052348782,Less than 1 year
31,5,2024,RRC,E1731,20,11,2023,21,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-20,2023-11-21,E1731/2023,0.528416052348782,Less than 1 year
31,5,2024,RRC,E1734,21,11,2023,21,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-21,2023-11-21,E1734/2023,0.5256781453417935,Less than 1 year
31,5,2024,RRC,E1738,21,11,2023,22,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-21,2023-11-22,E1738/2023,0.5256781453417935,Less than 1 year
31,5,2024,RRC,E1739,22,11,2023,22,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-22,2023-11-22,E1739/2023,0.522940238334805,Less than 1 year
31,5,2024,RRC,E1740,21,11,2023,15,1,2024,Active(Recommendation to take date at the registry),,,,Needs next date,2024-05-31,2023-11-21,2024-01-15,E1740/2023,0.5256781453417935,Less than 1 year
31,5,2024,RRC,E1742,22,11,2023,22,11,2023,Active(Recommendation to take date at the registry),,,,Needs next date,2024-05-31,2023-11-22,2023-11-22,E1742/2023,0.522940238334805,Less than 1 year
31,5,2024,RRC,E1743,22,11,2023,22,11,2023,Active(Recommendation to take date at the registry),,,,Needs next date,2024-05-31,2023-11-22,2023-11-22,E1743/2023,0.522940238334805,Less than 1 year
31,5,2024,RRC,E1754,28,11,2023,29,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-28,2023-11-29,E1754/2023,0.5065127962928739,Less than 1 year
31,5,2024,RRC,E1755,23,11,2023,3,1,2024,Closed,,,,Recommended for closure CTS,2024-05-31,2023-11-23,2024-01-03,E1755/2023,0.5202023313278165,Less than 1 year
31,5,2024,RRC,E1746,22,11,2023,23,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-22,2023-11-23,E1746/2023,0.522940238334805,Less than 1 year
31,5,2024,RRC,E1747,23,11,2023,23,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-23,2023-11-23,E1747/2023,0.5202023313278165,Less than 1 year
31,5,2024,RRC,E1750,23,11,2023,23,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-23,2023-11-23,E1750/2023,0.5202023313278165,Less than 1 year
31,5,2024,RRC,E1390,15,9,2023,9,10,2023,Active- pick date at the registry,,,,Needs next date,2024-05-31,2023-09-15,2023-10-09,E1390/2023,0.7091179148100235,Less than 1 year
31,5,2024,RRC,E1403,19,9,2023,20,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-19,2023-09-20,E1403/2023,0.6981662867820694,Less than 1 year
31,5,2024,RRC,E1404,19,9,2023,20,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-19,2023-09-20,E1404/2023,0.6981662867820694,Less than 1 year
31,5,2024,RRC,E1405,19,9,2023,20,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-19,2023-09-20,E1405/2023,0.6981662867820694,Less than 1 year
31,5,2024,RRC,E1406,19,9,2023,20,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-19,2023-09-20,E1406/2023,0.6981662867820694,Less than 1 year
31,5,2024,RRC,E1408,20,9,2023,21,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-20,2023-09-21,E1408/2023,0.6954283797750809,Less than 1 year
31,5,2024,RRC,E1450,28,9,2023,29,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-28,2023-09-29,E1450/2023,0.6735251237191728,Less than 1 year
31,5,2024,RRC,E1409,20,9,2023,12,2,2024,Closed,,,,Recommended for closure CTS,2024-05-31,2023-09-20,2024-02-12,E1409/2023,0.6954283797750809,Less than 1 year
31,5,2024,RRC,E1410,20,9,2023,24,4,2024,Active-parties to take date at the registry,,,,Needs next date,2024-05-31,2023-09-20,2024-04-24,E1410/2023,0.6954283797750809,Less than 1 year
31,5,2024,RRC,E1411,14,9,2023,30,1,2024,Closed,,,,Recommended for closure CTS,2024-05-31,2023-09-14,2024-01-30,E1411/2023,0.711855821817012,Less than 1 year
31,5,2024,RRC,E1413,21,9,2023,26,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-21,2023-09-26,E1413/2023,0.6926904727680924,Less than 1 year
31,5,2024,RRC,E1418,23,10,2023,24,10,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-10-23,2023-10-24,E1418/2023,0.6050774485444602,Less than 1 year
31,5,2024,RRC,E1421,21,9,2023,22,11,2023,Closed,,,,Recommended for closure CTS,2024-05-31,2023-09-21,2023-11-22,E1421/2023,0.6926904727680924,Less than 1 year
31,5,2024,RRC,E1422,21,9,2023,27,2,2024,Closed,,,,Recommended for closure CTS,2024-05-31,2023-09-21,2024-02-27,E1422/2023,0.6926904727680924,Less than 1 year
31,5,2024,RRC,E1423,22,9,2023,28,2,2023,Closed,,,,Recommended for closure CTS,2024-05-31,2023-09-22,2023-02-28,E1423/2023,0.6899525657611039,Less than 1 year
31,5,2024,RRC,E1425,22,9,2023,25,1,2024,Closed,,,,Recommended for closure CTS,2024-05-31,2023-09-22,2024-01-25,E1425/2023,0.6899525657611039,Less than 1 year
31,5,2024,RRC,E1426,22,9,2023,7,2,2024,Closed,,,,Recommended for closure CTS,2024-05-31,2023-09-22,2024-02-07,E1426/2023,0.6899525657611039,Less than 1 year
31,5,2024,RRC,E475,30,6,2023,25,3,2024,Closed,,,,Closed,2024-05-31,2023-06-30,2024-03-25,E475/2023,0.9199367543481386,Less than 1 year
31,5,2024,RRC,E911,16,6,2023,16,6,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-06-16,2023-06-16,E911/2023,0.9582674524459777,Less than 1 year
31,5,2024,RRC,E914,19,6,2023,3,10,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-06-19,2023-10-03,E914/2023,0.9500537314250121,Less than 1 year
31,5,2024,RRC,E915,25,7,2023,8,9,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-07-25,2023-09-08,E915/2023,0.8514890791734259,Less than 1 year
31,5,2024,RRC,E794,2,10,2023,3,10,2023,Active:Plaintiff to take date at registry within 14 days,,,,Needs next date,2024-05-31,2023-10-02,2023-10-03,E794/2023,0.6625734956912188,Less than 1 year
31,5,2024,RRC,E820,2,6,2023,21,3,2024,Closed,,,,Closed,2024-05-31,2023-06-02,2024-03-21,E820/2023,0.9965981505438167,Less than 1 year
31,5,2024,RRC,E824,20,11,2023,15,2,2023,Closed,,,,Closed,2024-05-31,2023-11-20,2023-02-15,E824/2023,0.528416052348782,Less than 1 year
31,5,2024,RRC,E828,2,6,2023,13,2,2023,Closed,,,,Closed,2024-05-31,2023-06-02,2023-02-13,E828/2023,0.9965981505438167,Less than 1 year
31,5,2024,RRC,E832,5,6,2023,6,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-05,2023-06-06,E832/2023,0.9883844295228512,Less than 1 year
31,5,2024,RRC,E835,14,7,2023,3,8,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-07-14,2023-08-03,E835/2023,0.8816060562502994,Less than 1 year
31,5,2024,RRC,E836,7,6,2023,8,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-07,2023-06-08,E836/2023,0.9829086155088742,Less than 1 year
31,5,2024,RRC,E837,7,6,2023,27,6,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-06-07,2023-06-27,E837/2023,0.9829086155088742,Less than 1 year
31,5,2024,RRC,E842,7,6,2023,7,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-07,2023-06-07,E842/2023,0.9829086155088742,Less than 1 year
31,5,2024,RRC,E843,7,6,2023,7,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-07,2023-06-07,E843/2023,0.9829086155088742,Less than 1 year
31,5,2024,RRC,E847,7,6,2023,3,8,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-06-07,2023-08-03,E847/2023,0.9829086155088742,Less than 1 year
31,5,2024,RRC,E848,7,6,2023,8,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-07,2023-06-08,E848/2023,0.9829086155088742,Less than 1 year
31,5,2024,RRC,E849,7,6,2023,7,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-07,2023-06-07,E849/2023,0.9829086155088742,Less than 1 year
31,5,2024,RRC,E850,7,6,2023,7,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-07,2023-06-07,E850/2023,0.9829086155088742,Less than 1 year
31,5,2024,RRC,E852,7,6,2023,8,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-07,2023-06-08,E852/2023,0.9829086155088742,Less than 1 year
31,5,2024,RRC,E853,7,6,2023,7,6,2023,Active:No Activity,,,,Recommended for dismissal,2024-05-31,2023-06-07,2023-06-07,E853/2023,0.9829086155088742,Less than 1 year
31,5,2024,RRC,E855,8,6,2023,16,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-08,2023-06-16,E855/2023,0.9801707085018857,Less than 1 year
31,5,2024,RRC,E854,7,6,2023,23,11,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-06-07,2023-11-23,E854/2023,0.9829086155088742,Less than 1 year
31,5,2024,RRC,E857,8,6,2023,8,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-08,2023-06-08,E857/2023,0.9801707085018857,Less than 1 year
31,5,2024,RRC,E861,8,6,2023,24,10,2023,Active: For further hearing,,,,Needs next date,2024-05-31,2023-06-08,2023-10-24,E861/2023,0.9801707085018857,Less than 1 year
31,5,2024,RRC,E862,8,6,2023,8,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-08,2023-06-08,E862/2023,0.9801707085018857,Less than 1 year
31,5,2024,RRC,E863,8,6,2023,8,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-08,2023-06-08,E863/2023,0.9801707085018857,Less than 1 year
31,5,2024,RRC,E864,8,6,2023,8,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-08,2023-06-08,E864/2023,0.9801707085018857,Less than 1 year
31,5,2024,RRC,E865,8,6,2023,27,9,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-06-08,2023-09-27,E865/2023,0.9801707085018857,Less than 1 year
31,5,2024,RRC,E996,9,6,2023,30,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-09,2023-06-30,E996/2023,0.9774328014948972,Less than 1 year
31,5,2024,RRC,E997,9,6,2023,30,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-09,2023-06-30,E997/2023,0.9774328014948972,Less than 1 year
31,5,2024,RRC,E998,29,6,2023,30,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-29,2023-06-30,E998/2023,0.9226746613551271,Less than 1 year
31,5,2024,RRC,E1000,29,6,2023,11,12,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-06-29,2023-12-11,E1000/2023,0.9226746613551271,Less than 1 year
31,5,2024,RRC,E1002,30,6,2023,5,7,2023,Active:Parties to take date at registry,,,,Needs next date,2024-05-31,2023-06-30,2023-07-05,E1002/2023,0.9199367543481386,Less than 1 year
31,5,2024,RRC,E1004,30,6,2023,5,7,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-30,2023-07-05,E1004/2023,0.9199367543481386,Less than 1 year
31,5,2024,RRC,E1007,30,6,2023,18,7,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-30,2023-07-18,E1007/2023,0.9199367543481386,Less than 1 year
31,5,2024,RRC,E1009,30,6,2023,13,2,2024,Active,,,,Recommended for dismissal,2024-05-31,2023-06-30,2024-02-13,E1009/2023,0.9199367543481386,Less than 1 year
31,5,2024,RRC,E1010,30,6,2023,27,10,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-06-30,2023-10-27,E1010/2023,0.9199367543481386,Less than 1 year
31,5,2024,RRC,E1011,30,6,2023,13,7,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-30,2023-07-13,E1011/2023,0.9199367543481386,Less than 1 year
