Day ,Month,Year,Case type,No,Day,Month.1,Year.1,Day.1,Month.2,Year.2,Outcome,Day.2,Month.3,Year.3,(Enter free text),Audit Date,Registered,Date_Last_in_Court,Code/Year,Age of File,age_category
31,5,2024,RRC,E165,2,2,2023,22,2,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-02,2023-02-22,E165/2023,1.3251469913824376,1 to 3
31,5,2024,RRC,E166,2,2,2023,6,2,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-02,2023-02-06,E166/2023,1.3251469913824376,1 to 3
31,5,2024,RRC,E167,2,2,2023,6,2,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-02,2023-02-06,E167/2023,1.3251469913824376,1 to 3
31,5,2024,RRC,E168,2,2,2023,6,2,2023,Closed,,,,To be registred on CTS and Closed,2024-05-31,2023-02-02,2023-02-06,E168/2023,1.3251469913824376,1 to 3
31,5,2024,RRC,E169,2,2,2023,6,2,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-02,2023-02-06,E169/2023,1.3251469913824376,1 to 3
31,5,2024,RRC,E171,2,2,2023,6,2,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-02,2023-02-06,E171/2023,1.3251469913824376,1 to 3
31,5,2024,RRC,E235,10,2,2023,6,9,2023,Closed,,,,To be registred on CTS and Closed,2024-05-31,2023-02-10,2023-09-06,E235/2023,1.3032437353265296,1 to 3
31,5,2024,RRC,E242,13,2,2023,8,3,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-13,2023-03-08,E242/2023,1.2950300143055642,1 to 3
31,5,2024,RRC,E247,14,2,2023,14,2,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-14,2023-02-14,E247/2023,1.2922921072985756,1 to 3
31,5,2024,RRC,E249,14,2,2023,14,2,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-14,2023-02-14,E249/2023,1.2922921072985756,1 to 3
31,5,2024,RRC,E251,14,2,2023,15,2,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-14,2023-02-15,E251/2023,1.2922921072985756,1 to 3
31,5,2024,RRC,E252,14,2,2023,24,4,2024,Active,,,,Active,2024-05-31,2023-02-14,2024-04-24,E252/2023,1.2922921072985756,1 to 3
31,5,2024,RRC,E254,14,2,2023,15,2,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-14,2023-02-15,E254/2023,1.2922921072985756,1 to 3
31,5,2024,RRC,E198,8,2,2023,8,2,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-08,2023-02-08,E198/2023,1.3087195493405066,1 to 3
31,5,2024,RRC,E199,8,2,2023,8,2,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-08,2023-02-08,E199/2023,1.3087195493405066,1 to 3
31,5,2024,RRC,E200,7,2,2023,16,5,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-02-07,2023-05-16,E200/2023,1.3114574563474952,1 to 3
31,5,2024,RRC,E203,7,2,2023,24,10,2023,Active,,,,Active,2024-05-31,2023-02-07,2023-10-24,E203/2023,1.3114574563474952,1 to 3
31,5,2024,RRC,E207,8,2,2023,9,2,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-08,2023-02-09,E207/2023,1.3087195493405066,1 to 3
31,5,2024,RRC,196,7,2,2023,7,2,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-07,2023-02-07,196/2023,1.3114574563474952,1 to 3
31,5,2024,RRC,E211,8,2,2023,9,2,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-08,2023-02-09,E211/2023,1.3087195493405066,1 to 3
31,5,2024,RRC,E212,8,2,2023,9,3,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-08,2023-03-09,E212/2023,1.3087195493405066,1 to 3
31,5,2024,RRC,E181,3,2,2023,6,2,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-03,2023-02-06,E181/2023,1.3224090843754492,1 to 3
31,5,2024,RRC,E182,3,2,2023,6,2,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-03,2023-02-06,E182/2023,1.3224090843754492,1 to 3
31,5,2024,RRC,E183,3,2,2023,6,2,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-03,2023-02-06,E183/2023,1.3224090843754492,1 to 3
31,5,2024,RRC,E186,3,2,2023,6,2,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-03,2023-02-06,E186/2023,1.3224090843754492,1 to 3
31,5,2024,RRC,E188,3,2,2023,9,3,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-03,2023-03-09,E188/2023,1.3224090843754492,1 to 3
31,5,2024,RRC,E191,6,2,2023,18,5,2023,Active,,,,Active,2024-05-31,2023-02-06,2023-05-18,E191/2023,1.3141953633544836,1 to 3
31,5,2024,RRC,E193,6,2,2023,15,3,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-06,2023-03-15,E193/2023,1.3141953633544836,1 to 3
31,5,2024,RRC,E194,6,2,2023,7,2,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-06,2023-02-07,E194/2023,1.3141953633544836,1 to 3
31,5,2024,RRC,E309,23,2,2023,1,3,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-23,2023-03-01,E309/2023,1.267650944235679,1 to 3
31,5,2024,RRC,E310,20,2,2023,23,3,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-20,2023-03-23,E310/2023,1.2758646652566445,1 to 3
31,5,2024,RRC,E311,23,2,2023,7,9,2023,Active,,,,Active,2024-05-31,2023-02-23,2023-09-07,E311/2023,1.267650944235679,1 to 3
31,5,2024,RRC,E312,23,2,2023,23,2,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2023-02-23,2023-02-23,E312/2023,1.267650944235679,1 to 3
31,5,2024,RRC,E716,11,5,2023,11,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-11,2023-05-11,E716/2023,1.056832104697564,1 to 3
31,5,2024,RRC,E715,11,5,2023,2,6,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-11,2023-06-02,E715/2023,1.056832104697564,1 to 3
31,5,2024,RRC,E714,11,5,2023,12,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-11,2023-05-12,E714/2023,1.056832104697564,1 to 3
31,5,2024,RRC,E712,11,5,2023,18,7,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-11,2023-07-18,E712/2023,1.056832104697564,1 to 3
31,5,2024,RRC,E711,11,5,2023,23,11,2023,Closed on CTS,,,,Active on file,2024-05-31,2023-05-11,2023-11-23,E711/2023,1.056832104697564,1 to 3
31,5,2024,RRC,E709,11,5,2023,11,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal,2024-05-31,2023-05-11,2023-05-11,E709/2023,1.056832104697564,1 to 3
31,5,2024,RRC,E704,10,5,2023,2,11,2023,Closed ,,,,Closed ,2024-05-31,2023-05-10,2023-11-02,E704/2023,1.0595700117045523,1 to 3
31,5,2024,RRC,699,9,5,2023,10,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal,2024-05-31,2023-05-09,2023-05-10,699/2023,1.062307918711541,1 to 3
31,5,2024,RRC,E695,9,5,2023,28,9,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-09,2023-09-28,E695/2023,1.062307918711541,1 to 3
31,5,2024,RRC,E697,9,5,2023,15,8,2023,Closed,,,,Closed ,2024-05-31,2023-05-09,2023-08-15,E697/2023,1.062307918711541,1 to 3
31,5,2024,RRC,E758,22,5,2023,7,9,2023,Active,,,,Recommended for Dismissal ,2024-05-31,2023-05-22,2023-09-07,E758/2023,1.0267151276206903,1 to 3
31,5,2024,RRC,E756,23,5,2023,10,8,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-05-23,2023-08-10,E756/2023,1.0239772206137019,1 to 3
31,5,2024,RRC,E757,16,5,2023,6,9,2023,Active,,,,Active,2024-05-31,2023-05-16,2023-09-06,E757/2023,1.0431425696626213,1 to 3
31,5,2024,RRC,E753,22,5,2023,23,5,2023,Active:Parties to take date at registry,,,,Recommended for Dismissal ,2024-05-31,2023-05-22,2023-05-23,E753/2023,1.0267151276206903,1 to 3
31,5,2024,RRC,E752,22,5,2023,10,8,2023,Active,,,,Recommended for Dismissal ,2024-05-31,2023-05-22,2023-08-10,E752/2023,1.0267151276206903,1 to 3
31,5,2024,RRC,E751,22,5,2023,10,8,2023,Active,,,,Recommended for Dismissal ,2024-05-31,2023-05-22,2023-08-10,E751/2023,1.0267151276206903,1 to 3
31,5,2024,RRC,E750,19,5,2023,12,6,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-19,2023-06-12,E750/2023,1.034928848641656,1 to 3
31,5,2024,RRC,E745,22,5,2023,23,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-22,2023-05-23,E745/2023,1.0267151276206903,1 to 3
31,5,2024,RRC,E748,19,5,2023,23,8,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-05-19,2023-08-23,E748/2023,1.034928848641656,1 to 3
31,5,2024,RRC,E749,19,5,2023,10,8,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-05-19,2023-08-10,E749/2023,1.034928848641656,1 to 3
31,5,2024,RRC,E744,19,5,2023,3,1,2024,Closed,,,,Closed ,2024-05-31,2023-05-19,2024-01-03,E744/2023,1.034928848641656,1 to 3
31,5,2024,RRC,E741,18,5,2023,24,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-18,2023-05-24,E741/2023,1.0376667556486443,1 to 3
31,5,2024,RRC,E739,18,5,2023,26,6,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-05-18,2023-06-26,E739/2023,1.0376667556486443,1 to 3
31,5,2024,RRC,E738,17,5,2023,8,2,2024,Closed,,,,Closed ,2024-05-31,2023-05-17,2024-02-08,E738/2023,1.040404662655633,1 to 3
31,5,2024,RRC,E731,24,5,2023,23,8,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-05-24,2023-08-23,E731/2023,1.0212393136067133,1 to 3
31,5,2024,RRC,E733,12,5,2023,17,5,2023,Pleadings not signed ,,,,Pleadings not signed,2024-05-31,2023-05-12,2023-05-17,E733/2023,1.0540941976905753,1 to 3
31,5,2024,RRC,E734,22,5,2023,22,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-22,2023-05-22,E734/2023,1.0267151276206903,1 to 3
31,5,2024,RRC,E729,16,5,2023,16,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-16,2023-05-16,E729/2023,1.0431425696626213,1 to 3
31,5,2024,RRC,E727,15,5,2023,31,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-15,2023-05-31,E727/2023,1.04588047666961,1 to 3
31,5,2024,RRC,E725,12,5,2023,15,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-12,2023-05-15,E725/2023,1.0540941976905753,1 to 3
31,5,2024,RRC,E719,12,5,2023,9,2,2024,Closed,,,,Closed ,2024-05-31,2023-05-12,2024-02-09,E719/2023,1.0540941976905753,1 to 3
31,5,2024,RRC,E718,12,5,2023,15,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-12,2023-05-15,E718/2023,1.0540941976905753,1 to 3
31,5,2024,RRC,E717,11,5,2023,12,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-11,2023-05-12,E717/2023,1.056832104697564,1 to 3
31,5,2024,RRC,E546,4,4,2023,27,9,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-04,2023-09-27,E546/2023,1.1581346639561387,1 to 3
31,5,2024,RRC,E551,6,4,2023,15,8,2023,Dismissed,,,,Closed ,2024-05-31,2023-04-06,2023-08-15,E551/2023,1.1526588499421617,1 to 3
31,5,2024,RRC,E555,6,4,2023,6,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-06,2023-04-06,E555/2023,1.1526588499421617,1 to 3
31,5,2024,RRC,E556,6,4,2023,19,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-06,2023-04-19,E556/2023,1.1526588499421617,1 to 3
31,5,2024,RRC,E559,6,4,2023,23,8,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-06,2023-08-23,E559/2023,1.1526588499421617,1 to 3
31,5,2024,RRC,E560,6,4,2023,11,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-06,2023-04-11,E560/2023,1.1526588499421617,1 to 3
31,5,2024,RRC,E563,6,4,2023,11,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-06,2023-04-11,E563/2023,1.1526588499421617,1 to 3
31,5,2024,RRC,E564,6,4,2023,11,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-06,2023-04-11,E564/2023,1.1526588499421617,1 to 3
31,5,2024,RRC,E566,12,4,2023,13,4,2023,Active,,,,Recommended for Dismissal ,2024-05-31,2023-04-12,2023-04-13,E566/2023,1.1362314079002307,1 to 3
31,5,2024,RRC,E567,11,4,2023,1,8,2023,Closed,,,,Closed ,2024-05-31,2023-04-11,2023-08-01,E567/2023,1.138969314907219,1 to 3
31,5,2024,RRC,E570,12,4,2023,13,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-12,2023-04-13,E570/2023,1.1362314079002307,1 to 3
31,5,2024,RRC,E572,12,4,2023,13,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-12,2023-04-13,E572/2023,1.1362314079002307,1 to 3
31,5,2024,RRC,E574,12,4,2023,12,4,2023,Active,,,,Recommended for Dismissal ,2024-05-31,2023-04-12,2023-04-12,E574/2023,1.1362314079002307,1 to 3
31,5,2024,RRC,E575,12,4,2023,13,4,2023,Closed,,,,Closed ,2024-05-31,2023-04-12,2023-04-13,E575/2023,1.1362314079002307,1 to 3
31,5,2024,RRC,E577,12,4,2023,14,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-12,2023-04-14,E577/2023,1.1362314079002307,1 to 3
31,5,2024,RRC,E578,12,4,2023,13,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-12,2023-04-13,E578/2023,1.1362314079002307,1 to 3
31,5,2024,RRC,E581,12,4,2023,23,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-12,2023-05-23,E581/2023,1.1362314079002307,1 to 3
31,5,2024,RRC,E583,13,4,2023,17,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-13,2023-04-17,E583/2023,1.133493500893242,1 to 3
31,5,2024,RRC,E588,11,4,2023,13,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-11,2023-04-13,E588/2023,1.138969314907219,1 to 3
31,5,2024,RRC,E590,14,4,2023,18,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-14,2023-04-18,E590/2023,1.1307555938862537,1 to 3
31,5,2024,RRC,E592,14,4,2023,20,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-14,2023-04-20,E592/2023,1.1307555938862537,1 to 3
31,5,2024,RRC,E594,17,4,2023,18,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-17,2023-04-18,E594/2023,1.122541872865288,1 to 3
31,5,2024,RRC,E595,17,4,2023,23,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-17,2023-05-23,E595/2023,1.122541872865288,1 to 3
31,5,2024,RRC,E596,17,4,2023,18,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-17,2023-04-18,E596/2023,1.122541872865288,1 to 3
31,5,2024,RRC,E599,17,4,2023,16,8,2023,Active,,,,Recommended for Dismissal ,2024-05-31,2023-04-17,2023-08-16,E599/2023,1.122541872865288,1 to 3
31,5,2024,RRC,E601,18,4,2023,19,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-18,2023-04-19,E601/2023,1.1198039658582997,1 to 3
31,5,2024,RRC,E603,18,4,2023,19,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-18,2023-04-19,E603/2023,1.1198039658582997,1 to 3
31,5,2024,RRC,E608,19,4,2023,20,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-19,2023-04-20,E608/2023,1.117066058851311,1 to 3
31,5,2024,RRC,E609,19,4,2023,19,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-19,2023-04-19,E609/2023,1.117066058851311,1 to 3
31,5,2024,RRC,E612,20,4,2023,17,7,2023,Active,,,,Recommended for Dismissal ,2024-05-31,2023-04-20,2023-07-17,E612/2023,1.1143281518443227,1 to 3
31,5,2024,RRC,E615,24,4,2023,24,7,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-24,2023-07-24,E615/2023,1.1033765238163686,1 to 3
31,5,2024,RRC,E616,19,4,2023,24,4,2023,Active,,,,Recommended for Dismissal ,2024-05-31,2023-04-19,2023-04-24,E616/2023,1.117066058851311,1 to 3
31,5,2024,RRC,E617,20,4,2023,24,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-20,2023-04-24,E617/2023,1.1143281518443227,1 to 3
31,5,2024,RRC,E618,20,4,2023,2,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-20,2023-05-02,E618/2023,1.1143281518443227,1 to 3
31,5,2024,RRC,E620,20,4,2023,24,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-20,2023-04-24,E620/2023,1.1143281518443227,1 to 3
31,5,2024,RRC,E621,20,4,2023,24,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-20,2023-04-24,E621/2023,1.1143281518443227,1 to 3
31,5,2024,RRC,E622,24,4,2023,24,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-24,2023-04-24,E622/2023,1.1033765238163686,1 to 3
31,5,2024,RRC,E623,24,4,2023,24,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-24,2023-04-24,E623/2023,1.1033765238163686,1 to 3
31,5,2024,RRC,E625,24,4,2023,25,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-24,2023-04-25,E625/2023,1.1033765238163686,1 to 3
31,5,2024,RRC,E627,24,4,2023,28,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-24,2023-04-28,E627/2023,1.1033765238163686,1 to 3
31,5,2024,RRC,E628,24,4,2023,25,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-24,2023-04-25,E628/2023,1.1033765238163686,1 to 3
31,5,2024,RRC,E630,24,4,2023,26,10,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-24,2023-10-26,E630/2023,1.1033765238163686,1 to 3
31,5,2024,RRC,E656,28,4,2023,12,2,2024,Closed,,,,Recommended for closure CTS,2024-05-31,2023-04-28,2024-02-12,E656/2023,1.0924248957884146,1 to 3
31,5,2024,RRC,E657,28,4,2023,28,4,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-04-28,2023-04-28,E657/2023,1.0924248957884146,1 to 3
31,5,2024,RRC,E662,2,5,2023,3,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-02,2023-05-03,E662/2023,1.0814732677604606,1 to 3
31,5,2024,RRC,E664,2,5,2023,3,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-02,2023-05-03,E664/2023,1.0814732677604606,1 to 3
31,5,2024,RRC,E666,5,5,2023,12,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-05,2023-05-12,E666/2023,1.073259546739495,1 to 3
31,5,2024,RRC,E667,3,5,2023,3,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-03,2023-05-03,E667/2023,1.078735360753472,1 to 3
31,5,2024,RRC,E668,3,5,2023,10,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-03,2023-05-10,E668/2023,1.078735360753472,1 to 3
31,5,2024,RRC,E671,4,5,2023,11,4,2024,Closed,,,,Recommended for closure CTS,2024-05-31,2023-05-04,2024-04-11,E671/2023,1.0759974537464836,1 to 3
31,5,2024,RRC,E672,4,5,2023,4,4,2024,Active,,,,Recommended for Dismissal ,2024-05-31,2023-05-04,2024-04-04,E672/2023,1.0759974537464836,1 to 3
31,5,2024,RRC,E684,5,5,2023,8,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-05,2023-05-08,E684/2023,1.073259546739495,1 to 3
31,5,2024,RRC,E685,9,5,2023,10,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-09,2023-05-10,E685/2023,1.062307918711541,1 to 3
31,5,2024,RRC,E686,6,5,2023,11,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-06,2023-05-11,E686/2023,1.0705216397325064,1 to 3
31,5,2024,RRC,E687,5,5,2023,18,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-05,2023-05-18,E687/2023,1.073259546739495,1 to 3
31,5,2024,RRC,E689,5,5,2023,9,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-05,2023-05-09,E689/2023,1.073259546739495,1 to 3
31,5,2024,RRC,E694,5,5,2023,10,5,2023,Active:Interparty hearing,,,,Recommended for Dismissal ,2024-05-31,2023-05-05,2023-05-10,E694/2023,1.073259546739495,1 to 3
31,5,2024,RRC,E167,2,6,2021,9,6,2021,Active,,,,Recommended for dismissal,2024-05-31,2021-06-02,2021-06-09,E167/2021,2.995270265645427,1 to 3
31,5,2024,RRC,E168,10,6,2021,10,6,2021,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2021-06-10,2021-06-10,E168/2021,2.973367009589519,1 to 3
31,5,2024,RRC,E174,2,6,2021,9,6,2021,Active:Interparty hearingwithin 7 Days,,,,Recommended for dismissal,2024-05-31,2021-06-02,2021-06-09,E174/2021,2.995270265645427,1 to 3
31,5,2024,RRC,E178,2,6,2021,2,9,2021,Active,,,,Recommended for dismissal,2024-05-31,2021-06-02,2021-09-02,E178/2021,2.995270265645427,1 to 3
31,5,2024,RRC,E181,2,6,2021,3,6,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-06-02,2021-06-03,E181/2021,2.995270265645427,1 to 3
31,5,2024,RRC,E182,3,6,2021,9,10,2022,Active,,,,Recommended for dismissal,2024-05-31,2021-06-03,2022-10-09,E182/2021,2.9925323586384387,1 to 3
31,5,2024,RRC,E185,3,6,2021,7,10,2021,Active,,,,Recommended for dismissal,2024-05-31,2021-06-03,2021-10-07,E185/2021,2.9925323586384387,1 to 3
31,5,2024,RRC,E186,3,6,2021,7,6,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-06-03,2021-06-07,E186/2021,2.9925323586384387,1 to 3
31,5,2024,RRC,E190,3,6,2021,22,9,2021,Active,,,,Recommended for dismissal,2024-05-31,2021-06-03,2021-09-22,E190/2021,2.9925323586384387,1 to 3
31,5,2024,RRC,E193,9,6,2021,18,10,2022,Active:Hg on 29/11/2022,,,,Recommended for dismissal,2024-05-31,2021-06-09,2022-10-18,E193/2021,2.976104916596508,1 to 3
31,5,2024,RRC,E194,9,6,2021,28,7,2021,Active:Parties to take a date,,,,Recommended for dismissal,2024-05-31,2021-06-09,2021-07-28,E194/2021,2.976104916596508,1 to 3
31,5,2024,RRC,E197,9,6,2021,20,6,2022,Active:Hg on 11/7/2022,,,,Recommended for dismissal,2024-05-31,2021-06-09,2022-06-20,E197/2021,2.976104916596508,1 to 3
31,5,2024,RRC,E198,8,6,2021,15,6,2021,Active,,,,Recommended for dismissal,2024-05-31,2021-06-08,2021-06-15,E198/2021,2.9788428236034963,1 to 3
31,5,2024,RRC,E195,9,6,2021,6,7,2021,Active,,,,Recommended for dismissal,2024-05-31,2021-06-09,2021-07-06,E195/2021,2.976104916596508,1 to 3
31,5,2024,RRC,E200,9,6,2021,8,7,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-06-09,2021-07-08,E200/2021,2.976104916596508,1 to 3
31,5,2024,RRC,E204,9,6,2021,15,6,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-06-09,2021-06-15,E204/2021,2.976104916596508,1 to 3
31,5,2024,RRC,E205,9,6,2021,8,7,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-06-09,2021-07-08,E205/2021,2.976104916596508,1 to 3
31,5,2024,RRC,E206,9,6,2021,17,2,2022,Active,,,,Recommended for dismissal,2024-05-31,2021-06-09,2022-02-17,E206/2021,2.976104916596508,1 to 3
31,5,2024,RRC,E199,9,6,2021,30,8,2021,Active,,,,Recommended for dismissal,2024-05-31,2021-06-09,2021-08-30,E199/2021,2.976104916596508,1 to 3
31,5,2024,RRC,E208,10,6,2021,12,7,2021,Active,,,,Recommended for dismissal,2024-05-31,2021-06-10,2021-07-12,E208/2021,2.973367009589519,1 to 3
31,5,2024,RRC,E369,30,7,2021,21,4,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-07-30,2022-04-21,E369/2021,2.836471659240094,1 to 3
31,5,2024,RRC,E370,28,7,2021,17,8,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-07-28,2021-08-17,E370/2021,2.841947473254071,1 to 3
31,5,2024,RRC,E371,30,7,2021,17,8,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-07-30,2021-08-17,E371/2021,2.836471659240094,1 to 3
31,5,2024,RRC,E372,22,7,2021,17,8,2021,Active,,,,Recommended for dismissal,2024-05-31,2021-07-22,2021-08-17,E372/2021,2.858374915296002,1 to 3
31,5,2024,RRC,E373,22,7,2021,18,8,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-07-22,2021-08-18,E373/2021,2.858374915296002,1 to 3
31,5,2024,RRC,E375,22,7,2021,14,12,2021,Active:Parties to take a date,,,,Recommended for dismissal,2024-05-31,2021-07-22,2021-12-14,E375/2021,2.858374915296002,1 to 3
31,5,2024,RRC,E375,2,8,2021,31,1,2022,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-08-02,2022-01-31,E375/2021,2.8282579382191284,1 to 3
